LineId,Device,LogId,Date,Time,Level,Method,Content,EventId,EventTemplate,ParameterList
1055,server.com,lassen268:,[2022-07-22,"10:19:07,977]",[INFO],[elasticity.py:385:compute_elastic_config],"Valid World Size (GPUs / Model Parallel Size): [8, 12, 16, 20, 24, 40, 48, 60, 80, 120, 240]",cb2cb073,"Valid World Size (GPUs / Model Parallel Size): [<*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>]","['8', '12', '16', '20', '24', '40', '48', '60', '80', '120', '240']"
1056,server.com,lassen268:,[2022-07-22,"10:19:07,977]",[WARNING],[config.py:847:__init__],[Elasticity] overriding training_batch_size: 512 -> 480,f24320bb,[<*>] overriding <*> <*> -> <*>,"['Elasticity', 'training_batch_size: 512', '480']"
1057,server.com,lassen268:,[2022-07-22,"10:19:07,977]",[WARNING],[config.py:847:__init__],[Elasticity] overriding training_batch_size: 512 -> 480,f24320bb,[<*>] overriding <*> <*> -> <*>,"['Elasticity', 'training_batch_size: 512', '480']"
1058,server.com,lassen268:,[2022-07-22,"10:19:07,977]",[WARNING],[elasticity.py:283:ensure_immutable_elastic_config],"Unable to find DEEPSPEED_ELASTICITY_CONFIG environment variable, cannot guarantee resource scheduler will scale this job using compatible GPU counts.",b57d8412,"Unable to find DEEPSPEED_ELASTICITY_CONFIG environment variable, cannot guarantee resource scheduler will scale this job using compatible GPU counts.",[]
1059,server.com,lassen268:,[2022-07-22,"10:19:07,977]",[WARNING],[config.py:851:__init__],[Elasticity] overriding train_micro_batch_size_per_gpu: 4 -> 4,f24320bb,[<*>] overriding <*> <*> -> <*>,"['Elasticity', 'train_micro_batch_size_per_gpu: 4', '4']"
1060,server.com,lassen268:,[2022-07-22,"10:19:07,977]",[WARNING],[config.py:851:__init__],[Elasticity] overriding train_micro_batch_size_per_gpu: 4 -> 4,f24320bb,[<*>] overriding <*> <*> -> <*>,"['Elasticity', 'train_micro_batch_size_per_gpu: 4', '4']"
1061,server.com,lassen268:,[2022-07-22,"10:19:07,977]",[WARNING],[config.py:847:__init__],[Elasticity] overriding training_batch_size: 512 -> 480,f24320bb,[<*>] overriding <*> <*> -> <*>,"['Elasticity', 'training_batch_size: 512', '480']"
1062,server.com,lassen268:,[2022-07-22,"10:19:07,977]",[INFO],[config.py:861:__init__],"[Elasticity] valid GPU counts: [8, 12, 16, 20, 24, 40, 48, 60, 80, 120, 240]",66306e76,"[<*>] valid GPU counts: [<*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>]","['Elasticity', '8', '12', '16', '20', '24', '40', '48', '60', '80', '120', '240']"
1063,server.com,lassen268:,[2022-07-22,"10:19:07,977]",[INFO],[config.py:861:__init__],"[Elasticity] valid GPU counts: [8, 12, 16, 20, 24, 40, 48, 60, 80, 120, 240]",66306e76,"[<*>] valid GPU counts: [<*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>]","['Elasticity', '8', '12', '16', '20', '24', '40', '48', '60', '80', '120', '240']"
1064,server.com,lassen268:,[2022-07-22,"10:19:07,977]",[WARNING],[config.py:851:__init__],[Elasticity] overriding train_micro_batch_size_per_gpu: 4 -> 4,f24320bb,[<*>] overriding <*> <*> -> <*>,"['Elasticity', 'train_micro_batch_size_per_gpu: 4', '4']"
1065,server.com,lassen268:,[2022-07-22,"10:19:07,977]",[INFO],[config.py:861:__init__],"[Elasticity] valid GPU counts: [8, 12, 16, 20, 24, 40, 48, 60, 80, 120, 240]",66306e76,"[<*>] valid GPU counts: [<*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>]","['Elasticity', '8', '12', '16', '20', '24', '40', '48', '60', '80', '120', '240']"
1066,server.com,lassen268:,[2022-07-22,"10:19:08,032]",[INFO],[utils.py:827:see_memory_usage],Before Building Model,0e29a366,Before Building Model,[]
1067,server.com,lassen268:,[2022-07-22,"10:19:08,033]",[INFO],[utils.py:828:see_memory_usage],MA 0.0 GB         Max_MA 0.0 GB         CA 0.0 GB         Max_CA 0 GB,abc31d23,MA <*>.<*> GB Max_MA <*>.<*> GB CA <*>.<*> GB Max_CA <*> GB,"['0.0', '0.0', '0.0', '0']"
1068,server.com,lassen268:,[2022-07-22,"10:19:08,033]",[INFO],[utils.py:836:see_memory_usage],"CPU Virtual Memory:  used = 39.88 GB, percent = 12.5%",37def568,"CPU Virtual Memory: used = <*>.<*> GB, percent = <*>.<*>%","['39.88', '12.5']"
1069,server.com,lassen268:,[2022-07-22,"10:19:08,034]",[INFO],[config.py:796:__init__],DeepSpeed elasticity support enabled,76e91027,DeepSpeed elasticity support enabled,[]
1070,server.com,lassen268:,[2022-07-22,"10:19:08,035]",[INFO],[elasticity.py:73:get_candidate_batch_sizes],"Candidate batch size: [120, 96]",5f4c49f5,"Candidate batch size: [<*>, <*>]","['120', '96']"
1071,server.com,lassen268:,[2022-07-22,"10:19:08,035]",[INFO],[elasticity.py:385:compute_elastic_config],"Valid World Size (GPUs / Model Parallel Size): [8, 12, 16, 20, 24, 40, 48, 60, 80, 120, 240]",cb2cb073,"Valid World Size (GPUs / Model Parallel Size): [<*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>]","['8', '12', '16', '20', '24', '40', '48', '60', '80', '120', '240']"
1072,server.com,lassen268:,[2022-07-22,"10:19:08,035]",[WARNING],[elasticity.py:283:ensure_immutable_elastic_config],"Unable to find DEEPSPEED_ELASTICITY_CONFIG environment variable, cannot guarantee resource scheduler will scale this job using compatible GPU counts.",b57d8412,"Unable to find DEEPSPEED_ELASTICITY_CONFIG environment variable, cannot guarantee resource scheduler will scale this job using compatible GPU counts.",[]
1073,server.com,lassen268:,[2022-07-22,"10:19:08,035]",[WARNING],[config.py:847:__init__],[Elasticity] overriding training_batch_size: 512 -> 480,f24320bb,[<*>] overriding <*> <*> -> <*>,"['Elasticity', 'training_batch_size: 512', '480']"
1074,server.com,lassen268:,[2022-07-22,"10:19:08,035]",[WARNING],[config.py:851:__init__],[Elasticity] overriding train_micro_batch_size_per_gpu: 4 -> 4,f24320bb,[<*>] overriding <*> <*> -> <*>,"['Elasticity', 'train_micro_batch_size_per_gpu: 4', '4']"
1075,server.com,lassen268:,[2022-07-22,"10:19:08,035]",[INFO],[config.py:861:__init__],"[Elasticity] valid GPU counts: [8, 12, 16, 20, 24, 40, 48, 60, 80, 120, 240]",66306e76,"[<*>] valid GPU counts: [<*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>]","['Elasticity', '8', '12', '16', '20', '24', '40', '48', '60', '80', '120', '240']"
1076,server.com,lassen268:,[2022-07-22,"10:19:10,945]",[INFO],[config.py:796:__init__],DeepSpeed elasticity support enabled,76e91027,DeepSpeed elasticity support enabled,[]
1077,server.com,lassen268:,[2022-07-22,"10:19:10,945]",[INFO],[elasticity.py:73:get_candidate_batch_sizes],"Candidate batch size: [120, 96]",5f4c49f5,"Candidate batch size: [<*>, <*>]","['120', '96']"
1078,server.com,lassen268:,[2022-07-22,"10:19:10,945]",[INFO],[elasticity.py:385:compute_elastic_config],"Valid World Size (GPUs / Model Parallel Size): [8, 12, 16, 20, 24, 40, 48, 60, 80, 120, 240]",cb2cb073,"Valid World Size (GPUs / Model Parallel Size): [<*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>]","['8', '12', '16', '20', '24', '40', '48', '60', '80', '120', '240']"
1079,server.com,lassen268:,[2022-07-22,"10:19:10,945]",[WARNING],[elasticity.py:283:ensure_immutable_elastic_config],"Unable to find DEEPSPEED_ELASTICITY_CONFIG environment variable, cannot guarantee resource scheduler will scale this job using compatible GPU counts.",b57d8412,"Unable to find DEEPSPEED_ELASTICITY_CONFIG environment variable, cannot guarantee resource scheduler will scale this job using compatible GPU counts.",[]
1080,server.com,lassen268:,[2022-07-22,"10:19:10,945]",[WARNING],[config.py:847:__init__],[Elasticity] overriding training_batch_size: 512 -> 480,f24320bb,[<*>] overriding <*> <*> -> <*>,"['Elasticity', 'training_batch_size: 512', '480']"
1081,server.com,lassen268:,[2022-07-22,"10:19:10,945]",[WARNING],[config.py:851:__init__],[Elasticity] overriding train_micro_batch_size_per_gpu: 4 -> 4,f24320bb,[<*>] overriding <*> <*> -> <*>,"['Elasticity', 'train_micro_batch_size_per_gpu: 4', '4']"
1082,server.com,lassen268:,[2022-07-22,"10:19:10,946]",[INFO],[config.py:861:__init__],"[Elasticity] valid GPU counts: [8, 12, 16, 20, 24, 40, 48, 60, 80, 120, 240]",66306e76,"[<*>] valid GPU counts: [<*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>]","['Elasticity', '8', '12', '16', '20', '24', '40', '48', '60', '80', '120', '240']"
1083,server.com,lassen268:,[2022-07-22,"10:19:10,951]",[INFO],[config.py:796:__init__],DeepSpeed elasticity support enabled,76e91027,DeepSpeed elasticity support enabled,[]
1084,server.com,lassen268:,[2022-07-22,"10:19:10,952]",[INFO],[elasticity.py:73:get_candidate_batch_sizes],"Candidate batch size: [120, 96]",5f4c49f5,"Candidate batch size: [<*>, <*>]","['120', '96']"
1085,server.com,lassen268:,[2022-07-22,"10:19:10,952]",[INFO],[elasticity.py:385:compute_elastic_config],"Valid World Size (GPUs / Model Parallel Size): [8, 12, 16, 20, 24, 40, 48, 60, 80, 120, 240]",cb2cb073,"Valid World Size (GPUs / Model Parallel Size): [<*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>]","['8', '12', '16', '20', '24', '40', '48', '60', '80', '120', '240']"
1086,server.com,lassen268:,[2022-07-22,"10:19:10,952]",[WARNING],[elasticity.py:283:ensure_immutable_elastic_config],"Unable to find DEEPSPEED_ELASTICITY_CONFIG environment variable, cannot guarantee resource scheduler will scale this job using compatible GPU counts.",b57d8412,"Unable to find DEEPSPEED_ELASTICITY_CONFIG environment variable, cannot guarantee resource scheduler will scale this job using compatible GPU counts.",[]
1087,server.com,lassen268:,[2022-07-22,"10:19:10,952]",[WARNING],[config.py:847:__init__],[Elasticity] overriding training_batch_size: 512 -> 480,f24320bb,[<*>] overriding <*> <*> -> <*>,"['Elasticity', 'training_batch_size: 512', '480']"
1088,server.com,lassen268:,[2022-07-22,"10:19:10,952]",[WARNING],[config.py:851:__init__],[Elasticity] overriding train_micro_batch_size_per_gpu: 4 -> 4,f24320bb,[<*>] overriding <*> <*> -> <*>,"['Elasticity', 'train_micro_batch_size_per_gpu: 4', '4']"
1089,server.com,lassen268:,[2022-07-22,"10:19:10,952]",[INFO],[config.py:861:__init__],"[Elasticity] valid GPU counts: [8, 12, 16, 20, 24, 40, 48, 60, 80, 120, 240]",66306e76,"[<*>] valid GPU counts: [<*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>]","['Elasticity', '8', '12', '16', '20', '24', '40', '48', '60', '80', '120', '240']"
1090,server.com,lassen268:,[2022-07-22,"10:19:10,953]",[INFO],[config.py:796:__init__],DeepSpeed elasticity support enabled,76e91027,DeepSpeed elasticity support enabled,[]
1091,server.com,lassen268:,[2022-07-22,"10:19:10,954]",[INFO],[elasticity.py:73:get_candidate_batch_sizes],"Candidate batch size: [120, 96]",5f4c49f5,"Candidate batch size: [<*>, <*>]","['120', '96']"
1092,server.com,lassen268:,[2022-07-22,"10:19:10,954]",[INFO],[elasticity.py:385:compute_elastic_config],"Valid World Size (GPUs / Model Parallel Size): [8, 12, 16, 20, 24, 40, 48, 60, 80, 120, 240]",cb2cb073,"Valid World Size (GPUs / Model Parallel Size): [<*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>]","['8', '12', '16', '20', '24', '40', '48', '60', '80', '120', '240']"
1093,server.com,lassen268:,[2022-07-22,"10:19:10,954]",[WARNING],[elasticity.py:283:ensure_immutable_elastic_config],"Unable to find DEEPSPEED_ELASTICITY_CONFIG environment variable, cannot guarantee resource scheduler will scale this job using compatible GPU counts.",b57d8412,"Unable to find DEEPSPEED_ELASTICITY_CONFIG environment variable, cannot guarantee resource scheduler will scale this job using compatible GPU counts.",[]
1094,server.com,lassen268:,[2022-07-22,"10:19:10,954]",[WARNING],[config.py:847:__init__],[Elasticity] overriding training_batch_size: 512 -> 480,f24320bb,[<*>] overriding <*> <*> -> <*>,"['Elasticity', 'training_batch_size: 512', '480']"
1095,server.com,lassen268:,[2022-07-22,"10:19:10,954]",[WARNING],[config.py:851:__init__],[Elasticity] overriding train_micro_batch_size_per_gpu: 4 -> 4,f24320bb,[<*>] overriding <*> <*> -> <*>,"['Elasticity', 'train_micro_batch_size_per_gpu: 4', '4']"
1096,server.com,lassen268:,[2022-07-22,"10:19:10,954]",[INFO],[config.py:861:__init__],"[Elasticity] valid GPU counts: [8, 12, 16, 20, 24, 40, 48, 60, 80, 120, 240]",66306e76,"[<*>] valid GPU counts: [<*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>]","['Elasticity', '8', '12', '16', '20', '24', '40', '48', '60', '80', '120', '240']"
1097,server.com,lassen268:,[2022-07-22,"10:19:11,220]",[INFO],[utils.py:827:see_memory_usage],After Building Model,4d1621c3,After Building Model,[]
1098,server.com,lassen268:,[2022-07-22,"10:19:11,222]",[INFO],[utils.py:828:see_memory_usage],MA 0.19 GB         Max_MA 0.19 GB         CA 0.2 GB         Max_CA 0 GB,abc31d23,MA <*>.<*> GB Max_MA <*>.<*> GB CA <*>.<*> GB Max_CA <*> GB,"['0.19', '0.19', '0.2', '0']"
1099,server.com,lassen268:,[2022-07-22,"10:19:11,222]",[INFO],[utils.py:836:see_memory_usage],"CPU Virtual Memory:  used = 40.56 GB, percent = 12.7%",37def568,"CPU Virtual Memory: used = <*>.<*> GB, percent = <*>.<*>%","['40.56', '12.7']"
1100,server.com,lassen268:,[2022-07-22,"10:19:11,229]",[INFO],[logging.py:69:log_dist],"[Rank 0] DeepSpeed info: version=0.6.6+4f9c535, git-hash=4f9c535, git-branch=arpan/elasticity",11121736,"[Rank <*>] DeepSpeed info: version=<*>+4f9c535, git-hash=<*>, git-branch=<*>","['0', '0.6.6', '4f9c535', 'arpan/elasticity']"
1101,server.com,lassen268:,[2022-07-22,"10:19:11,234]",[INFO],[config.py:796:__init__],DeepSpeed elasticity support enabled,76e91027,DeepSpeed elasticity support enabled,[]
1102,server.com,lassen268:,[2022-07-22,"10:19:11,234]",[INFO],[elasticity.py:73:get_candidate_batch_sizes],"Candidate batch size: [120, 96]",5f4c49f5,"Candidate batch size: [<*>, <*>]","['120', '96']"
1103,server.com,lassen268:,[2022-07-22,"10:19:11,234]",[INFO],[elasticity.py:385:compute_elastic_config],"Valid World Size (GPUs / Model Parallel Size): [8, 12, 16, 20, 24, 40, 48, 60, 80, 120, 240]",cb2cb073,"Valid World Size (GPUs / Model Parallel Size): [<*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>]","['8', '12', '16', '20', '24', '40', '48', '60', '80', '120', '240']"
1104,server.com,lassen268:,[2022-07-22,"10:19:11,234]",[WARNING],[elasticity.py:283:ensure_immutable_elastic_config],"Unable to find DEEPSPEED_ELASTICITY_CONFIG environment variable, cannot guarantee resource scheduler will scale this job using compatible GPU counts.",b57d8412,"Unable to find DEEPSPEED_ELASTICITY_CONFIG environment variable, cannot guarantee resource scheduler will scale this job using compatible GPU counts.",[]
1105,server.com,lassen268:,[2022-07-22,"10:19:11,235]",[WARNING],[config.py:847:__init__],[Elasticity] overriding training_batch_size: 512 -> 480,f24320bb,[<*>] overriding <*> <*> -> <*>,"['Elasticity', 'training_batch_size: 512', '480']"
1106,server.com,lassen268:,[2022-07-22,"10:19:11,235]",[WARNING],[config.py:851:__init__],[Elasticity] overriding train_micro_batch_size_per_gpu: 4 -> 4,f24320bb,[<*>] overriding <*> <*> -> <*>,"['Elasticity', 'train_micro_batch_size_per_gpu: 4', '4']"
1107,server.com,lassen268:,[2022-07-22,"10:19:11,235]",[INFO],[config.py:861:__init__],"[Elasticity] valid GPU counts: [8, 12, 16, 20, 24, 40, 48, 60, 80, 120, 240]",66306e76,"[<*>] valid GPU counts: [<*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>]","['Elasticity', '8', '12', '16', '20', '24', '40', '48', '60', '80', '120', '240']"
1108,server.com,lassen268:,[2022-07-22,"10:19:11,617]",[INFO],[engine.py:296:__init__],DeepSpeed Flops Profiler Enabled: False,05a72aef,DeepSpeed Flops Profiler Enabled: False,[]
1109,server.com,lassen268:,[2022-07-22,"10:19:11,617]",[INFO],[engine.py:1064:_configure_optimizer],Removing param_group that has no 'params' in the client Optimizer,ff44327e,Removing param_group that has no 'params' in the client Optimizer,[]
1110,server.com,lassen268:,[2022-07-22,"10:19:11,617]",[INFO],[engine.py:1070:_configure_optimizer],Using client Optimizer as basic optimizer,8b0a4194,Using client Optimizer as basic optimizer,[]
1111,server.com,lassen268:,[2022-07-22,"10:19:11,637]",[INFO],[engine.py:1086:_configure_optimizer],DeepSpeed Basic Optimizer = FusedAdam,8dfe98a0,DeepSpeed Basic Optimizer = FusedAdam,[]
1112,server.com,lassen268:,[2022-07-22,"10:19:11,637]",[INFO],[logging.py:69:log_dist],[Rank 0] Creating fp16 optimizer with dynamic loss scale,de512520,[Rank <*>] Creating fp16 optimizer with dynamic loss scale,['0']
1113,server.com,lassen268:,[2022-07-22,"10:19:11,712]",[INFO],[logging.py:69:log_dist],[Rank 0] DeepSpeed Final Optimizer = FusedAdam,5a610b14,[Rank <*>] DeepSpeed Final Optimizer = FusedAdam,['0']
1114,server.com,lassen268:,[2022-07-22,"10:19:11,712]",[INFO],[engine.py:774:_configure_lr_scheduler],DeepSpeed using client LR scheduler,d12742c8,DeepSpeed using client LR scheduler,[]
1115,server.com,lassen268:,[2022-07-22,"10:19:11,712]",[INFO],[logging.py:69:log_dist],[Rank 0] DeepSpeed LR Scheduler = <megatron.learning_rates.AnnealingLR object at 0x20006d99eac0>,e7c504d4,[Rank <*>] DeepSpeed LR Scheduler = <megatron.learning_rates.AnnealingLR object at <*>,"['0', '0x20006d99eac0>']"
1116,server.com,lassen268:,[2022-07-22,"10:19:11,712]",[INFO],[logging.py:69:log_dist],"[Rank 0] step=0, skipped=0, lr=[5.9999999999999995e-05, 5.9999999999999995e-05], mom=[(0.9, 0.95), (0.9, 0.95)]",6b418d3a,"[Rank <*>] step=<*>, skipped=<*>, <*> <*> mom=[(<*>.<*>, <*>.<*>), (<*>.<*>, <*>.<*>)]","['0', '0', '0', 'lr=[5.9999999999999995e-05, 5.9999999999999995e-05],', '0.9', '0.95', '0.9', '0.95']"
1117,server.com,lassen268:,[2022-07-22,"10:19:11,713]",[INFO],[config.py:1051:print],DeepSpeedEngine configuration:,3cd2ab10,DeepSpeedEngine configuration:,[]
1118,server.com,lassen268:,[2022-07-22,"10:19:11,713]",[INFO],[config.py:1055:print],activation_checkpointing_config  {,ea0ae3a8,activation_checkpointing_config {,[]
1119,server.com,lassen268:,[2022-07-22,"10:19:11,713]",[INFO],[config.py:1055:print],"aio_config ................... {'block_size': 1048576, 'queue_depth': 8, 'thread_count': 1, 'single_submit': False, 'overlap_events': True}",b02faa06,"aio_config ................... {'block_size': <*>, 'queue_depth': <*>, 'thread_count': <*>, 'single_submit': False, 'overlap_events': True}","['1048576', '8', '1']"
1120,server.com,lassen268:,[2022-07-22,"10:19:11,714]",[INFO],[config.py:1055:print],amp_enabled .................. False,b20db7a5,amp_enabled .................. False,[]
1121,server.com,lassen268:,[2022-07-22,"10:19:11,714]",[INFO],[config.py:1055:print],amp_params ................... False,e9f907e5,amp_params ................... False,[]
1122,server.com,lassen268:,[2022-07-22,"10:19:11,714]",[INFO],[config.py:1055:print],autotuning_config ............ {,5312d01a,autotuning_config ............ {,[]
1123,server.com,lassen268:,[2022-07-22,"10:19:11,714]",[INFO],[config.py:1055:print],bfloat16_enabled ............. False,fcd36948,<*> ............. False,['bfloat16_enabled']
1124,server.com,lassen268:,[2022-07-22,"10:19:11,714]",[INFO],[config.py:1055:print],checkpoint_tag_validation_enabled  True,a02c13de,checkpoint_tag_validation_enabled True,[]
1125,server.com,lassen268:,[2022-07-22,"10:19:11,714]",[INFO],[config.py:1055:print],checkpoint_tag_validation_fail  False,fbe58aea,checkpoint_tag_validation_fail False,[]
1126,server.com,lassen268:,[2022-07-22,"10:19:11,714]",[INFO],[config.py:1055:print],communication_data_type ...... None,63dcf7fd,communication_data_type ...... None,[]
1127,server.com,lassen268:,[2022-07-22,"10:19:11,715]",[INFO],[config.py:1055:print],curriculum_enabled ........... False,ae0717a7,curriculum_enabled ........... False,[]
1128,server.com,lassen268:,[2022-07-22,"10:19:11,715]",[INFO],[config.py:1055:print],curriculum_params ............ False,8ebf4064,curriculum_params ............ False,[]
1129,server.com,lassen268:,[2022-07-22,"10:19:11,715]",[INFO],[config.py:1055:print],dataloader_drop_last ......... False,f0b22bd1,dataloader_drop_last ......... False,[]
1130,server.com,lassen268:,[2022-07-22,"10:19:11,715]",[INFO],[config.py:1055:print],disable_allgather ............ False,cdc4304b,disable_allgather ............ False,[]
1131,server.com,lassen268:,[2022-07-22,"10:19:11,715]",[INFO],[config.py:1055:print],dump_state ................... False,ff2adda7,dump_state ................... False,[]
1132,server.com,lassen268:,[2022-07-22,"10:19:11,715]",[INFO],[config.py:1055:print],"dynamic_loss_scale_args ...... {'init_scale': 4096, 'scale_window': 1000, 'delayed_shift': 2, 'min_scale': 1}",e5c05e85,"dynamic_loss_scale_args ...... {'init_scale': <*>, 'scale_window': <*>, 'delayed_shift': <*>, 'min_scale': <*>}","['4096', '1000', '2', '1']"
1133,server.com,lassen268:,[2022-07-22,"10:19:11,715]",[INFO],[config.py:1055:print],eigenvalue_enabled ........... False,8fb879b7,eigenvalue_enabled ........... False,[]
1134,server.com,lassen268:,[2022-07-22,"10:19:11,715]",[INFO],[config.py:1055:print],eigenvalue_gas_boundary_resolution  1,3e9d3024,eigenvalue_gas_boundary_resolution <*>,['1']
1135,server.com,lassen268:,[2022-07-22,"10:19:11,715]",[INFO],[config.py:1055:print],eigenvalue_layer_name ........ bert.encoder.layer,1d441d44,eigenvalue_layer_name ........ bert.encoder.layer,[]
1136,server.com,lassen268:,[2022-07-22,"10:19:11,715]",[INFO],[config.py:1055:print],eigenvalue_layer_num ......... 0,70ed8281,eigenvalue_layer_num ......... <*>,['0']
1137,server.com,lassen268:,[2022-07-22,"10:19:11,715]",[INFO],[config.py:1055:print],eigenvalue_max_iter .......... 100,9e584687,eigenvalue_max_iter .......... <*>,['100']
1138,server.com,lassen268:,[2022-07-22,"10:19:11,715]",[INFO],[config.py:1055:print],eigenvalue_stability ......... 1e-06,32fa1626,eigenvalue_stability ......... 1e-<*>,['06']
1139,server.com,lassen268:,[2022-07-22,"10:19:11,715]",[INFO],[config.py:1055:print],eigenvalue_tol ............... 0.01,6a14f83d,eigenvalue_tol ............... <*>.<*>,['0.01']
1140,server.com,lassen268:,[2022-07-22,"10:19:11,716]",[INFO],[config.py:1055:print],eigenvalue_verbose ........... False,6167bb31,eigenvalue_verbose ........... False,[]
1141,server.com,lassen268:,[2022-07-22,"10:19:11,716]",[INFO],[config.py:1055:print],elastic_model_parallel_size .. 1,e6d83b25,elastic_model_parallel_size .. <*>,['1']
1142,server.com,lassen268:,[2022-07-22,"10:19:11,716]",[INFO],[config.py:1055:print],elasticity_enabled ........... True,437694a9,elasticity_enabled ........... True,[]
1143,server.com,lassen268:,[2022-07-22,"10:19:11,716]",[INFO],[config.py:1055:print],flops_profiler_config ........ {,429f7ca6,flops_profiler_config ........ {,[]
1144,server.com,lassen268:,[2022-07-22,"10:19:11,716]",[INFO],[config.py:1055:print],fp16_enabled ................. True,8d0e4fa4,fp16_enabled ................. True,[]
1145,server.com,lassen268:,[2022-07-22,"10:19:11,716]",[INFO],[config.py:1055:print],fp16_master_weights_and_gradients  False,f52f9cfa,<*> False,['fp16_master_weights_and_gradients']
1146,server.com,lassen268:,[2022-07-22,"10:19:11,716]",[INFO],[config.py:1055:print],fp16_mixed_quantize .......... False,74f73483,fp16_mixed_quantize .......... False,[]
1147,server.com,lassen268:,[2022-07-22,"10:19:11,716]",[INFO],[config.py:1055:print],global_rank .................. 0,caa87193,global_rank .................. <*>,['0']
1148,server.com,lassen268:,[2022-07-22,"10:19:11,716]",[INFO],[config.py:1055:print],gradient_accumulation_steps .. 15,259656a3,gradient_accumulation_steps .. <*>,['15']
1149,server.com,lassen268:,[2022-07-22,"10:19:11,716]",[INFO],[config.py:1055:print],gradient_clipping ............ 0.0,bc93983c,gradient_clipping ............ <*>.<*>,['0.0']
1150,server.com,lassen268:,[2022-07-22,"10:19:11,716]",[INFO],[config.py:1055:print],gradient_predivide_factor .... 1.0,b584137e,gradient_predivide_factor .... <*>.<*>,['1.0']
1151,server.com,lassen268:,[2022-07-22,"10:19:11,716]",[INFO],[config.py:1055:print],initial_dynamic_scale ........ 4096,3a5e4974,initial_dynamic_scale ........ <*>,['4096']
1152,server.com,lassen268:,[2022-07-22,"10:19:11,717]",[INFO],[config.py:1055:print],loss_scale ................... 0,87004e2d,loss_scale ................... <*>,['0']
1153,server.com,lassen268:,[2022-07-22,"10:19:11,717]",[INFO],[config.py:1055:print],memory_breakdown ............. False,fcd36948,<*> ............. False,['memory_breakdown']
1154,server.com,lassen268:,[2022-07-22,"10:19:11,717]",[INFO],[config.py:1055:print],monitor_config ............... <deepspeed.monitor.config.DeepSpeedMonitorConfig object at 0x20006d760c10>,03789713,monitor_config ............... <deepspeed.monitor.config.DeepSpeedMonitorConfig object at <*>,['0x20006d760c10>']
1155,server.com,lassen268:,[2022-07-22,"10:19:11,717]",[INFO],[config.py:1055:print],num_gpus_per_node ............ 4,8e90aa3b,num_gpus_per_node ............ <*>,['4']
1156,server.com,lassen268:,[2022-07-22,"10:19:11,717]",[INFO],[config.py:1055:print],optimizer_legacy_fusion ...... False,fc2bbd03,optimizer_legacy_fusion ...... False,[]
1157,server.com,lassen268:,[2022-07-22,"10:19:11,717]",[INFO],[config.py:1055:print],optimizer_name ............... None,b91e763b,optimizer_name ............... None,[]
1158,server.com,lassen268:,[2022-07-22,"10:19:11,717]",[INFO],[config.py:1055:print],optimizer_params ............. None,36778482,optimizer_params ............. None,[]
1159,server.com,lassen268:,[2022-07-22,"10:19:11,717]",[INFO],[config.py:1055:print],"pipeline ..................... {'stages': 'auto', 'partition': 'best', 'seed_layers': False, 'activation_checkpoint_interval': 0}",0135127e,"pipeline ..................... {'stages': 'auto', 'partition': 'best', 'seed_layers': False, 'activation_checkpoint_interval': <*>}",['0']
1160,server.com,lassen268:,[2022-07-22,"10:19:11,717]",[INFO],[config.py:1055:print],pld_enabled .................. False,0c6ccd52,pld_enabled .................. False,[]
1161,server.com,lassen268:,[2022-07-22,"10:19:11,717]",[INFO],[config.py:1055:print],pld_params ................... False,4056ef2d,pld_params ................... False,[]
1162,server.com,lassen268:,[2022-07-22,"10:19:11,717]",[INFO],[config.py:1055:print],prescale_gradients ........... False,57bd5f40,prescale_gradients ........... False,[]
1163,server.com,lassen268:,[2022-07-22,"10:19:11,717]",[INFO],[config.py:1055:print],quantize_change_rate ......... 0.001,ddf1531a,quantize_change_rate ......... <*>.<*>,['0.001']
1164,server.com,lassen268:,[2022-07-22,"10:19:11,717]",[INFO],[config.py:1055:print],quantize_groups .............. 1,68c92318,quantize_groups .............. <*>,['1']
1165,server.com,lassen268:,[2022-07-22,"10:19:11,717]",[INFO],[config.py:1055:print],quantize_offset .............. 1000,9522b3ad,quantize_offset .............. <*>,['1000']
